image_path,sharp_var,entropy,meanR,meanG,meanB,stdR,stdG,stdB,edge_density,brightness,noise_est,ela_mean,ela_std,fft_mean,dct_mean,target
/content/drive/MyDrive/DATASET/fake_cifake_images/120.png,2202.9022827148438,7.1476066275897505,103.34961,111.26074,76.8291,43.171497,39.69035,44.190296,76.201171875,104.97168,0.2358490526676178,1.5699869394302368,1.3866636753082275,0.3186708390712738,0.3857734203338623,1
/content/drive/MyDrive/DATASET/fake_cifake_images/121.png,3006.6181325912476,7.3716109108742085,110.66699,114.069336,104.04199,55.17286,59.70937,62.67219,62.5048828125,111.90137,0.41803279519081116,1.7721353769302368,1.7179443836212158,0.3875610828399658,0.37963181734085083,1
/content/drive/MyDrive/DATASET/fake_cifake_images/122.png,1538.4134588241577,6.704118556969178,122.17969,115.333984,144.12402,45.800976,36.465923,40.330437,45.8203125,120.663086,0.11965811997652054,3.396484375,4.7417378425598145,0.3656427264213562,0.430300772190094,1
/content/drive/MyDrive/DATASET/fake_cifake_images/123.png,3721.8895177841187,7.46748211108649,129.84473,120.00293,111.086914,57.486416,58.04392,56.44362,87.158203125,121.93359,0.29230770468711853,1.9225260019302368,1.7913241386413574,0.35479819774627686,0.5296550393104553,1
/content/drive/MyDrive/DATASET/fake_cifake_images/124.png,820.2069702148438,3.498540761134952,135.48047,150.99219,172.48242,18.858736,19.736593,21.414612,8.7158203125,148.7793,0.006535947788506746,0.4856770932674408,0.9131150841712952,0.31344446539878845,0.8014678359031677,1
/content/drive/MyDrive/DATASET/fake_cifake_images/125.png,906.4814214706421,7.016450312903041,107.93359,141.2627,171.08496,52.812756,32.26087,26.21526,42.83203125,134.69043,0.2014652043581009,1.1565755605697632,1.4521095752716064,0.3274025321006775,0.468060165643692,1
/content/drive/MyDrive/DATASET/fake_cifake_images/126.png,1075.0920372009277,7.038048162935642,131.10645,112.078125,101.049805,35.68443,38.856075,38.477905,44.0771484375,116.5166,0.24074074625968933,1.2679036855697632,1.3224468231201172,0.34925681352615356,0.3481166362762451,1
/content/drive/MyDrive/DATASET/fake_cifake_images/127.png,1663.6655721664429,7.3311921589523426,136.68555,132.9375,87.02344,43.997765,47.521603,49.343773,69.9755859375,128.81055,0.2388664036989212,1.4892578125,1.4485137462615967,0.34543585777282715,0.31164541840553284,0
/content/drive/MyDrive/DATASET/fake_cifake_images/128.png,663.8066701889038,6.2826139931077645,121.87988,88.06055,50.572266,24.882975,20.0286,16.333101,38.1005859375,93.93457,0.13829787075519562,1.0354818105697632,1.004730463027954,0.36757874488830566,0.5163607001304626,1
/content/drive/MyDrive/DATASET/fake_cifake_images/129.png,2761.0023460388184,7.397755540393961,136.68066,137.74805,141.31934,47.67882,48.039703,47.097645,89.150390625,137.83984,0.2152777761220932,1.3707681894302368,1.2114760875701904,0.37069183588027954,0.47311288118362427,1
/content/drive/MyDrive/DATASET/fake_cifake_images/13.png,985.2864751815796,6.505278746757636,124.6543,136.31055,92.4541,27.371069,26.934006,26.345953,44.326171875,127.80664,0.12121212482452393,1.2815755605697632,1.2491451501846313,0.3349950313568115,0.5301982164382935,1
/content/drive/MyDrive/DATASET/fake_cifake_images/130.png,3103.579131126404,7.405867323132643,125.76172,126.99805,140.16113,48.355656,49.063416,52.929256,77.4462890625,128.12793,0.2537313401699066,1.2705078125,1.1502104997634888,0.38733184337615967,0.4816814064979553,1
/content/drive/MyDrive/DATASET/fake_cifake_images/131.png,4075.2828435897827,7.501789045001415,119.7666,124.34082,106.62793,66.89792,66.00206,65.88051,71.220703125,120.958984,0.5438596606254578,3.0979816913604736,4.071044921875,0.3849446177482605,0.37867632508277893,1
/content/drive/MyDrive/DATASET/fake_cifake_images/132.png,2453.1495208740234,6.87848755100774,196.77148,174.43262,176.47266,60.176617,72.17414,71.06478,59.5166015625,181.35059,0.31578946113586426,3.4124348163604736,4.227977752685547,0.36580073833465576,0.47791358828544617,1
/content/drive/MyDrive/DATASET/fake_cifake_images/133.png,1137.1629400253296,6.968513684693444,117.17578,122.70801,123.15625,85.21092,80.973206,70.74128,55.283203125,121.07031,0.511904776096344,1.0514322519302368,1.1566544771194458,0.39520490169525146,0.3557576537132263,1
/content/drive/MyDrive/DATASET/fake_cifake_images/134.png,854.6339378356934,6.006070126236482,134.25,133.55957,130.98535,24.53103,25.708408,26.171623,37.6025390625,133.45215,0.0714285746216774,1.0777994394302368,1.2409052848815918,0.3434704542160034,0.7133017778396606,1
/content/drive/MyDrive/DATASET/fake_cifake_images/135.png,2842.678961753845,6.904181794769984,92.51172,93.08984,93.86719,81.6832,81.34959,81.83223,50.80078125,92.93359,0.5199999809265137,1.1552734375,1.158490777015686,0.3925657868385315,0.27393341064453125,1
/content/drive/MyDrive/DATASET/fake_cifake_images/136.png,2113.916159629822,6.931132291841573,135.18066,103.77637,86.331055,35.991856,41.024593,35.401226,61.5087890625,111.18457,0.17592592537403107,1.4807943105697632,1.5634233951568604,0.3965839743614197,0.2708841860294342,1
/content/drive/MyDrive/DATASET/fake_cifake_images/137.png,3125.774154663086,7.074975271099543,121.68945,124.12305,121.30957,41.667786,41.381123,39.788517,28.388671875,122.98242,0.19166666269302368,1.0084635019302368,1.1770068407058716,0.3962986469268799,0.37164971232414246,1
/content/drive/MyDrive/DATASET/fake_cifake_images/138.png,2064.801375389099,7.050261973892793,148.16406,140.66504,124.78711,55.733307,72.372345,87.08116,46.81640625,141.08594,0.4678111672401428,1.6803385019302368,1.8353527784347534,0.3373398184776306,0.4453781843185425,1
/content/drive/MyDrive/DATASET/fake_cifake_images/139.png,3776.097927093506,7.49211410250619,114.2793,105.975586,74.572266,54.096867,53.698162,48.840588,76.69921875,104.86621,0.4399999976158142,1.6484375,1.5002508163452148,0.40406787395477295,0.43444639444351196,1
/content/drive/MyDrive/DATASET/fake_cifake_images/14.png,2306.1327199935913,5.0409716252665095,211.0586,206.17285,201.13379,68.886444,74.602036,79.2151,25.8984375,207.07324,0.011904762126505375,1.1318359375,1.4301903247833252,0.3074888586997986,0.7000133991241455,1
/content/drive/MyDrive/DATASET/fake_cifake_images/140.png,1435.0108909606934,7.043663947512522,69.01758,102.40039,176.64355,56.31768,45.36865,46.693848,40.83984375,100.88281,0.20879121124744415,1.96875,2.192924976348877,0.361877977848053,0.31224334239959717,1
/content/drive/MyDrive/DATASET/fake_cifake_images/141.png,3593.3647117614746,7.361186349278137,85.58301,93.62695,99.37988,54.692474,51.552532,47.900726,74.208984375,91.865234,0.3636363744735718,2.3447265625,2.6791253089904785,0.4172271192073822,0.3885524272918701,1
/content/drive/MyDrive/DATASET/fake_cifake_images/142.png,707.194881439209,6.653408377079039,159.20605,152.79199,154.36621,27.936827,28.77086,29.09675,42.5830078125,154.87598,0.10389610379934311,1.0634765625,1.160973072052002,0.3110252022743225,0.4830673038959503,1
/content/drive/MyDrive/DATASET/fake_cifake_images/143.png,2348.3317098617554,7.533207960185576,136.9336,102.81641,54.393555,64.46844,53.335316,37.172405,73.9599609375,107.51367,0.4107142984867096,1.7278646230697632,1.771858811378479,0.36972683668136597,0.45295271277427673,1
/content/drive/MyDrive/DATASET/fake_cifake_images/144.png,5472.603744506836,7.083517696754646,150.64453,132.94824,121.13574,41.41365,42.0285,45.80828,89.150390625,136.89746,0.1438356190919876,3.1136066913604736,3.9008443355560303,0.31189438700675964,0.5694245100021362,1
/content/drive/MyDrive/DATASET/fake_cifake_images/145.png,4008.932173728943,7.634059002654416,130.93164,129.68555,134.04102,62.330418,62.950024,59.753597,79.4384765625,130.53125,0.4251968562602997,1.6090494394302368,1.363525629043579,0.39525654911994934,0.5184102058410645,1
/content/drive/MyDrive/DATASET/fake_cifake_images/146.png,1895.7771673202515,6.949422058335997,162.94824,171.30566,171.93945,54.171894,53.89562,54.61474,45.8203125,168.86523,0.1666666716337204,1.0654296875,1.1107090711593628,0.377934992313385,0.4955487847328186,1
/content/drive/MyDrive/DATASET/fake_cifake_images/147.png,2522.1860313415527,7.303792826140839,133.52148,100.2207,73.859375,51.355946,59.320667,60.70721,50.302734375,107.171875,0.3181818127632141,1.5657552480697632,1.406217336654663,0.4367424249649048,0.2548820376396179,1
/content/drive/MyDrive/DATASET/fake_cifake_images/148.png,3475.8441123962402,7.234697804859563,87.6709,108.944336,119.71973,46.644894,46.25374,42.457222,74.208984375,103.81348,0.32093024253845215,1.9684244394302368,1.8429498672485352,0.46476009488105774,0.39749178290367126,1
/content/drive/MyDrive/DATASET/fake_cifake_images/149.png,1824.7585592269897,7.024516353696043,143.92676,143.92676,143.92676,50.484734,50.484734,50.484734,48.5595703125,143.92676,0.3125,0.91796875,1.019875407218933,0.4493262767791748,0.4313470721244812,1
/content/drive/MyDrive/DATASET/fake_cifake_images/15.png,3530.049849510193,7.330532820650529,139.37012,118.15527,75.84961,44.594402,47.352425,42.116806,82.177734375,119.67871,0.3057851195335388,2.2119140625,2.0429186820983887,0.38300639390945435,0.635450541973114,1
/content/drive/MyDrive/DATASET/fake_cifake_images/150.png,3675.436019897461,7.030479715595048,102.927734,111.697266,71.765625,38.57947,34.837936,36.73104,89.150390625,104.52734,0.22772277891635895,1.8362630605697632,1.553163766860962,0.45432746410369873,0.33572229743003845,1
/content/drive/MyDrive/DATASET/fake_cifake_images/151.png,2584.682601928711,7.454889241937785,138.71094,139.41699,127.40234,49.4247,50.23545,49.897808,83.4228515625,137.86719,0.24482758343219757,1.4518228769302368,1.3471214771270752,0.38226020336151123,0.5056394338607788,1
/content/drive/MyDrive/DATASET/fake_cifake_images/152.png,4206.222682952881,7.579663709190443,124.31152,81.322266,71.768555,84.60592,66.08544,66.54241,77.197265625,93.0918,0.6121212244033813,4.066731929779053,4.474803447723389,0.38672786951065063,0.25235819816589355,1
/content/drive/MyDrive/DATASET/fake_cifake_images/153.png,2787.338278770447,7.495427420912629,150.13867,149.53613,142.91406,75.43386,77.35499,78.31848,57.0263671875,148.95996,0.5302013158798218,1.4632161855697632,1.337052583694458,0.32621073722839355,0.4386366009712219,1
/content/drive/MyDrive/DATASET/fake_cifake_images/154.png,9583.501735687256,7.042005477066501,144.58008,137.27148,124.918945,83.88321,88.279076,95.307434,68.4814453125,138.04004,0.6106194853782654,1.8216146230697632,1.6774629354476929,0.42646247148513794,0.3779141306877136,1
/content/drive/MyDrive/DATASET/fake_cifake_images/155.png,3555.705496788025,6.924150668819722,110.12793,93.86035,87.052734,32.657974,32.750553,32.93719,84.66796875,97.95215,0.23157894611358643,1.5084635019302368,1.3203855752944946,0.406023770570755,0.4705772399902344,1
/content/drive/MyDrive/DATASET/fake_cifake_images/156.png,1191.1607933044434,6.791473354441395,155.67578,137.02246,116.950195,31.734777,29.727448,33.66712,63.0029296875,140.30957,0.13571429252624512,1.2506510019302368,1.1716318130493164,0.4312639832496643,0.44218260049819946,1
/content/drive/MyDrive/DATASET/fake_cifake_images/157.png,3675.3079900741577,7.2312436511868565,85.20996,100.44922,64.98926,54.484962,53.337402,48.692986,61.0107421875,91.86328,0.46341463923454285,1.3317056894302368,1.303415060043335,0.4139561057090759,0.4230055809020996,0
/content/drive/MyDrive/DATASET/fake_cifake_images/158.png,3874.905849456787,7.0440342290224445,129.56738,99.836914,94.7666,63.860317,42.83124,48.826874,76.69921875,108.13574,0.18269230425357819,4.277669429779053,3.965679168701172,0.36984509229660034,0.5461573600769043,1
/content/drive/MyDrive/DATASET/fake_cifake_images/159.png,2352.497890472412,7.283522313370118,115.512695,134.3125,132.94531,50.538757,49.021717,54.013718,73.9599609375,128.51465,0.2142857164144516,1.5947265625,1.5400928258895874,0.42929795384407043,0.6349774599075317,1
/content/drive/MyDrive/DATASET/fake_cifake_images/16.png,1241.5525045394897,5.8392092754478,218.44043,213.91406,229.36816,29.588856,27.431528,32.558212,12.7001953125,217.04395,0.05191873759031296,0.8841145634651184,1.1480203866958618,0.353610098361969,0.565726637840271,1
/content/drive/MyDrive/DATASET/fake_cifake_images/160.png,1538.8920288085938,6.9363020187067885,96.31152,80.62207,53.115234,41.711853,38.54275,34.172592,40.83984375,82.180664,0.2631579041481018,1.2552083730697632,1.325814962387085,0.37022966146469116,0.33597856760025024,1
/content/drive/MyDrive/DATASET/fake_cifake_images/161.png,3340.1684226989746,7.32821955307489,109.42285,68.5625,61.643555,61.368412,49.01431,36.637302,76.9482421875,80.00195,0.5333333611488342,2.8626301288604736,3.2737529277801514,0.47744911909103394,0.37927311658859253,1
/content/drive/MyDrive/DATASET/fake_cifake_images/162.png,5472.716735839844,7.7377050368913345,115.99805,128.5791,109.350586,64.51518,65.806526,73.24255,95.625,122.61914,0.432314395904541,2.1904296875,2.0218207836151123,0.3972621560096741,0.4661034941673279,1
/content/drive/MyDrive/DATASET/fake_cifake_images/163.png,1155.2311363220215,7.130660285867599,126.91699,142.90332,178.94629,67.651794,76.890144,81.66691,23.408203125,142.22852,0.15217390656471252,1.1188150644302368,1.119435429573059,0.4164047837257385,0.5402842164039612,1
/content/drive/MyDrive/DATASET/fake_cifake_images/164.png,1403.2313079833984,7.184373336817613,108.48926,145.06152,178.65039,41.1373,52.783432,66.91003,42.333984375,137.9707,0.20779220759868622,1.1611328125,1.3298994302749634,0.3395993709564209,0.5465027093887329,1
/content/drive/MyDrive/DATASET/fake_cifake_images/165.png,1463.9942083358765,6.753675275098077,107.42285,123.49512,93.89844,43.93014,31.780281,34.594547,64.74609375,115.299805,0.1214953288435936,1.5706380605697632,1.4558018445968628,0.37984251976013184,0.35782933235168457,1
/content/drive/MyDrive/DATASET/fake_cifake_images/166.png,1546.8925170898438,6.642554852515065,127.6084,113.7666,98.7832,29.887093,30.053457,30.91435,62.5048828125,116.180664,0.13008129596710205,1.2633463144302368,1.1563841104507446,0.36942827701568604,0.611221194267273,1
/content/drive/MyDrive/DATASET/fake_cifake_images/167.png,2467.2118530273438,7.317406658168805,99.240234,87.541016,90.37988,57.35235,55.80223,52.417713,55.78125,91.37012,0.4305555522441864,1.318359375,1.2192366123199463,0.43697357177734375,0.3184884488582611,1
/content/drive/MyDrive/DATASET/fake_cifake_images/168.png,5669.594054222107,7.304922434246329,167.33691,168.93652,172.80664,77.75027,75.70486,74.96132,64.248046875,168.90332,0.3131868243217468,2.0436198711395264,1.955074429512024,0.46572840213775635,0.5076597929000854,1
/content/drive/MyDrive/DATASET/fake_cifake_images/169.png,1800.438564300537,7.444556615923204,106.29297,109.65039,116.45508,63.60414,66.649666,75.424065,57.0263671875,109.42871,0.5813953280448914,1.3274739980697632,1.2451156377792358,0.35894766449928284,0.385651171207428,1
/content/drive/MyDrive/DATASET/fake_cifake_images/17.png,3432.0288610458374,7.564702536218751,120.25293,119.34277,111.19336,65.195816,58.704475,58.43588,74.9560546875,118.68555,0.4112149477005005,1.5774739980697632,1.3072266578674316,0.40935203433036804,0.382030189037323,1
/content/drive/MyDrive/DATASET/fake_cifake_images/170.png,355.8283224105835,6.589607154688116,125.91504,122.08203,122.765625,28.610218,27.279892,27.353617,45.0732421875,123.31055,0.19166666269302368,0.7737630009651184,0.8168483972549438,0.37977367639541626,0.37873315811157227,1
/content/drive/MyDrive/DATASET/fake_cifake_images/171.png,4435.427519798279,7.596276381914011,150.23242,119.36328,82.06543,59.804688,56.52828,56.89737,81.9287109375,124.35449,0.3046875,2.2125651836395264,2.0852746963500977,0.3513287901878357,0.3244590759277344,1
/content/drive/MyDrive/DATASET/fake_cifake_images/172.png,3243.076930999756,7.6454975428373855,117.08301,123.83203,130.50488,62.59184,61.169964,61.97963,78.193359375,122.55859,0.35384616255760193,1.4602864980697632,1.240478754043579,0.4118296205997467,0.37804603576660156,1
/content/drive/MyDrive/DATASET/fake_cifake_images/173.png,3886.8103551864624,7.393630345422499,103.53223,90.30859,81.947266,50.47618,46.61334,46.73729,83.173828125,93.31152,0.3442623019218445,1.5309244394302368,1.2865822315216064,0.37918952107429504,0.22798031568527222,1
/content/drive/MyDrive/DATASET/fake_cifake_images/174.png,553.0790166854858,6.674227911389204,154.50488,137.06055,92.30078,32.486565,27.794838,38.17928,53.291015625,137.18262,0.11940298229455948,1.123046875,1.1234781742095947,0.3838421702384949,0.3282972574234009,0
/content/drive/MyDrive/DATASET/fake_cifake_images/175.png,3331.406394004822,7.276526212932504,96.67871,98.25879,102.25195,49.569252,48.27825,46.64848,71.71875,98.240234,0.29347825050354004,1.5589193105697632,1.3782318830490112,0.4164370596408844,0.37942492961883545,1
/content/drive/MyDrive/DATASET/fake_cifake_images/176.png,2364.7861852645874,6.882441646401444,117.081055,128.67773,81.51758,40.086945,31.090084,29.648884,76.201171875,119.82031,0.20000000298023224,1.6761068105697632,1.4307730197906494,0.4033454656600952,0.519292414188385,1
/content/drive/MyDrive/DATASET/fake_cifake_images/177.png,2532.1640014648438,6.955991957112082,123.0957,143.77246,151.125,78.451805,79.99852,73.718704,44.0771484375,138.41699,0.5639810562133789,1.9873046875,2.1820247173309326,0.4257029891014099,0.40825095772743225,1
/content/drive/MyDrive/DATASET/fake_cifake_images/178.png,4279.335693359375,7.384668816806413,134.25488,136.96387,116.99121,52.19525,49.933155,55.27413,71.4697265625,133.86328,0.23247233033180237,1.5413411855697632,1.3927299976348877,0.3926919996738434,0.5008383989334106,1
/content/drive/MyDrive/DATASET/fake_cifake_images/179.png,2324.171630859375,7.330282000262577,114.20703,96.50879,67.12012,49.95537,47.13625,46.853058,67.236328125,98.45117,0.33695653080940247,1.4420572519302368,1.309730052947998,0.3664020597934723,0.3327966630458832,1
/content/drive/MyDrive/DATASET/fake_cifake_images/18.png,1371.3639287948608,7.537355018753065,111.09766,116.2832,118.93457,58.390423,62.623943,67.72311,50.0537109375,115.05664,0.3943089544773102,1.1848958730697632,1.0961252450942993,0.4215114414691925,0.4124014377593994,1
/content/drive/MyDrive/DATASET/fake_cifake_images/180.png,1595.069076538086,7.243605454920093,146.31055,131.51562,111.75293,42.713676,41.62884,40.48886,71.71875,133.68652,0.23333333432674408,1.296875,1.2115505933761597,0.3964598476886749,0.46846961975097656,1
/content/drive/MyDrive/DATASET/fake_cifake_images/181.png,2086.8803701400757,6.627702327282052,166.28223,176.98828,151.37305,61.224796,75.61423,96.295555,47.314453125,170.87793,0.49367088079452515,3.8990886211395264,5.434347629547119,0.4102737307548523,0.49018242955207825,1
/content/drive/MyDrive/DATASET/fake_cifake_images/182.png,2565.977644920349,7.289022028133287,92.57324,98.37012,100.91406,53.998898,54.185814,56.807484,71.220703125,96.92383,0.3125,1.59375,1.6356821060180664,0.4144732356071472,0.2271694839000702,1
/content/drive/MyDrive/DATASET/fake_cifake_images/183.png,3075.8876953125,7.642088861530192,118.23047,100.48926,99.19629,63.8667,60.721893,62.14829,76.201171875,105.65234,0.4356435537338257,1.5397135019302368,1.3696813583374023,0.38762789964675903,0.3817405700683594,1
/content/drive/MyDrive/DATASET/fake_cifake_images/184.png,1703.225401878357,7.051233824978842,158.60547,148.49316,134.62598,64.4456,63.829346,59.51848,52.294921875,149.9375,0.24418604373931885,1.24609375,1.309017300605774,0.330960214138031,0.5578120946884155,1
/content/drive/MyDrive/DATASET/fake_cifake_images/185.png,4662.849716186523,7.5678142846117815,115.75781,121.00586,126.58984,66.75309,68.235634,75.2385,66.73828125,120.100586,0.5381355881690979,1.6162109375,1.4575717449188232,0.39314475655555725,0.41225433349609375,1
/content/drive/MyDrive/DATASET/fake_cifake_images/186.png,1203.8497886657715,6.352525701761946,122.15918,130.8418,112.14453,24.232256,22.33097,31.163923,48.80859375,126.109375,0.1080000028014183,1.3815103769302368,1.258418321609497,0.3985642194747925,0.4506078362464905,1
/content/drive/MyDrive/DATASET/fake_cifake_images/187.png,762.7951498031616,5.782131820877862,164.96094,158.31152,126.78711,17.306194,17.395267,22.408268,34.1162109375,156.69043,0.043478261679410934,1.0491536855697632,1.183872938156128,0.34256237745285034,0.4998006522655487,1
/content/drive/MyDrive/DATASET/fake_cifake_images/188.png,1912.5903158187866,6.991392613355525,63.14453,52.32422,49.87207,50.299946,44.499855,35.94253,62.75390625,55.29004,0.7111111283302307,1.4375,1.4045127630233765,0.41998612880706787,0.3959597945213318,1
/content/drive/MyDrive/DATASET/fake_cifake_images/189.png,693.5794334411621,7.254045029268944,112.59863,106.4668,106.26465,53.580784,55.275227,57.717514,30.6298828125,108.26172,0.30158731341362,1.0413411855697632,1.0566242933273315,0.356751412153244,0.3503040373325348,1
/content/drive/MyDrive/DATASET/fake_cifake_images/19.png,2094.6013145446777,7.366769861662086,91.12305,91.75879,64.18359,57.58956,57.912613,43.968754,72.4658203125,88.42383,0.5104166865348816,1.3876953125,1.2843272686004639,0.435147225856781,0.5016373991966248,1
/content/drive/MyDrive/DATASET/fake_cifake_images/190.png,3124.9277000427246,7.642158366779117,147.79688,133.57324,127.2207,64.67735,68.17233,70.82217,59.765625,137.1377,0.3451612889766693,1.4762369394302368,1.3045724630355835,0.35037800669670105,0.46380606293678284,1
